# GSpot Codec Database for GSpot v2.7
# rev 2.7   Feb 18, 2007
#
[video codecs]
0x80040282	The specified menu doesn't exist.	-	-
0x80040283	The specified command was either cancelled or no longer exists.	-	-
0x80040284	The data did not contain a recognized version.	-	-
0x80040285	The state data was corrupt.	-	-
0x80040286	The state data is from a different disc.	-	-
0x80040287	The region was not compatible with the current drive.	-	-
0x80040288	The requested DVD stream attribute does not exist.	-	-
0x80040289	Currently there is no GoUp (Annex J user function) program chain (PGC).	-	-
0x8004028A	The current parental level was too low.	-	-
0x8004028B	The current audio is not karaoke content.	-	-
0x8004028E	Frame step is not supported on this configuration.	-	-
0x8004028F	The specified stream is disabled and cannot be selected.	-	-
0x80040290	so the 'current' title index is unknown.	-	-
0x80040291	The specified path does not point to a valid DVD disc.	-	-
0x80040292	There is currently no resume information.	-	-
0x80040293	This thread has already blocked this output pin.  There is no need to call IPinFlowControl::Block() again.040293L)	-	-
0x80040294	IPinFlowControl::Block() has been called on another thread.  The current thread cannot make any assumptions about this pin's block state.	-	-
0x80040295	An operation failed due to a certification failure.	-	-
0x80040296	The VMR has not yet created a mixing component.  That is, IVMRFilterConfig::SetNumberofStreams has not yet been called.	-	-
0x800403F2	A registry entry is corrupt.	-	-
0x80070002	Cannot open 'http://Servername/Path/Filename.asf'. Please verify that the path and filename are correct and try again.	-	-
0x80070005	General access denied error	-	-
0x80070005	You do not have access to the location or file.	-	-
0x80070006	Invalid handle	-	-
0x8007000E	Ran out of memory	-	-
0x80070035	Cannot open '\\Server\Directory\Filename'. Please verify that the path and filename are correct and try again.	-	-
0x80070043	Cannot open '\\Server\Filename.' Please verify that the path and filename are correct and try again.	-	-
0x80070057	One or more arguments are invalid	-	-
0x8007007E	The specified module could not be found.	-	-
0x800700A1	The specified path is invalid.	-	-
0x80070490	The specified property ID is not supported for the specified property set.	-	-
0x80070492	The Specified property set is not supported.	-	-
0x80080001	Attempt to create a class object failed	-	-
0x80080002	OLE service could not bind object	-	-
0x80080003	RPC communication failed with OLE service	-	-
0x80080004	Bad path to object	-	-
0x80080005	Server execution failed	-	-
0x80080006	OLE service could not communicate with the object server	-	-
0x80080007	Moniker path could not be normalized	-	-
0x80080008	Object server is stopping when OLE service contacts it	-	-
0x80080009	An invalid root block pointer was specified	-	-
0x80080010	An allocation chain contained an invalid link pointer	-	-
0x80080011	The requested allocation size was too large	-	-
0x80090001	Bad UID.	-	-
0x80090002	Bad Hash.	-	-
0x80090003	Bad Key.	-	-
0x80090004	Bad Length.	-	-
0x80090005	Bad Data.	-	-
0x80090006	Invalid Signature.	-	-
0x80090007	Bad Version of provider.	-	-
0x80090008	Invalid algorithm specified.	-	-
0x80090009	Invalid flags specified.	-	-
0x8009000A	Invalid type specified.	-	-
0x8009000B	Key not valid for use in specified state.	-	-
0x8009000C	Hash not valid for use in specified state.	-	-
0x8009000D	Key does not exist.	-	-
0x8009000E	Insufficient memory available for the operation.	-	-
0x8009000F	Object already exists.	-	-
0x80090010	Access denied.	-	-
0x80090011	Object was not found.	-	-
0x80090012	Data already encrypted.	-	-
0x80090013	Invalid provider specified.	-	-
0x80090014	Invalid provider type specified.	-	-
0x80090015	Provider's public key is invalid.	-	-
0x80090016	Keyset does not exist	-	-
0x80090017	Provider type not defined.	-	-
0x80090018	Provider type as registered is invalid.	-	-
0x80090019	The keyset is not defined.	-	-
0x8009001A	Keyset as registered is invalid.	-	-
0x8009001B	Provider type does not match registered value.	-	-
0x8009001C	The digital signature file is corrupt.	-	-
0x8009001D	Provider DLL failed to initialize correctly.	-	-
0x8009001E	Provider DLL could not be found.	-	-
0x8009001F	The Keyset parameter is invalid.	-	-
0x80090020	An internal error occurred.	-	-
0x80090021	A base error occurred.	-	-
0x800B0001	The specified trust provider is not known on this system.	-	-
0x800B0002	The trust verification action specified is not supported by the specified trust provider.	-	-
0x800B0003	The form specified for the subject is not one supported or known by the specified trust provider.	-	-
0x800B0004	The subject is not trusted for the specified action.	-	-
0x800B0005	Error due to problem in ASN.1 encoding process.	-	-
0x800B0006	Error due to problem in ASN.1 decoding process.	-	-
0x800B0007	Reading / writing Extensions where Attributes are appropriate, and visa versa.	-	-
0x800B0008	Unspecified cryptographic failure.	-	-
0x800B0009	The size of the data could not be determined.	-	-
0x800B000A	The size of the indefinite-sized data could not be determined.	-	-
0x800B000B	This object does not read and write self-sizing data.	-	-
0x800B0100	No signature was present in the subject.	-	-
0x800B0101	A required certificate is not within its validity period.	-	-
0x800B0102	The validity periods of the certification chain do not nest correctly.	-	-
0x800B0103	A certificate that can only be used as an end-entity is being used as a CA or visa versa.	-	-
0x800B0104	A path length constraint in the certification chain has been violated.	-	-
0x800B0105	An extension of unknown type that is labeled 'critical' is present in a certificate.	-	-
0x800B0106	A certificate is being used for a purpose other than that for which it is permitted.	-	-
0x800B0107	A parent of a given certificate in fact did not issue that child certificate.	-	-
0x800B0108	A certificate is missing or has an empty value for an important field, such as a subject or issuer name.	-	-
0x800B0109	A certification chain processed correctly, but terminated in a root certificate which isn't trusted by the trust provider.	-	-
0x800B010A	A chain of certs didn't chain as they should in a certain application of chaining.	-	-
0x800C0005	The server or proxy was not found.	-	-
0x800C000D	The protocol is not known and no pluggable protocols have been entered that match.	-	-
0xC00D001A	The system cannot find the file specified.	-	-
0xC00D07E2	The specified stream type is not recognized.	-	-
[guids]
{1A8766A0-62CE-11CF-A5D6-28DB04C10000}		AM_INTERFACESETID_Standard	-
{6994AD04-93EF-11D0-A3CC-00A0C9223196}		AM_KSCATEGORY_AUDIO	-
{65E8773D-8F56-11D0-A3B9-00A0C9223196}		AM_KSCATEGORY_CAPTURE	-
{A799A801-A46D-11D0-A18C-00A02401DCD4}		AM_KSCATEGORY_CROSSBAR	-
{1E84C900-7E70-11D0-A5D6-28DB04C10000}		AM_KSCATEGORY_DATACOMPRESSOR	-
{65E8773E-8F56-11D0-A3B9-00A0C9223196}		AM_KSCATEGORY_RENDER	-
{0A4252A0-7E70-11D0-A5D6-28DB04C10000}		AM_KSCATEGORY_SPLITTER	-
{A799A802-A46D-11D0-A18C-00A02401DCD4}		AM_KSCATEGORY_TVAUDIO	-
{A799A800-A46D-11D0-A18C-00A02401DCD4}		AM_KSCATEGORY_TVTUNER	-
{07DAD660-22F1-11D1-A9F4-00C04FBBDE8F}		AM_KSCATEGORY_VBICODEC	-
{6994AD05-93EF-11D0-A3CC-00A0C9223196}		AM_KSCATEGORY_VIDEO	-
{BFABE720-6E1F-11D0-BCF2-444553540000}		AM_KSPROPSETID_AC3	-
{0E8A0A40-6AEF-11D0-9ED0-00A024CA19B3}		AM_KSPROPSETID_CopyProt	-
{3577EB09-9582-477F-B29C-B0C452A4FF9A}		AM_KSPROPSETID_DVD_RateChange	-
{AE4720AE-AA71-42D8-B82A-FFFDF58B76FD}		AM_KSPROPSETID_DvdKaraoke	-
{AC390460-43AF-11D0-BD6A-003505C103A9}		AM_KSPROPSETID_DvdSubPic	-
{C830ACBD-AB07-492F-8852-45B6987C2979}		AM_KSPROPSETID_FrameStep	-
{A503C5C0-1D1D-11D1-AD80-444553540000}		AM_KSPROPSETID_TSRateChange	-
{9B00F101-1567-11D1-B3F1-00AA003761C5}		AMPROPSETID_Pin	-
{6A08CF80-0E18-11CF-A24D-0020AFD79767}		CLSID_ACMWrapper	-
{DA4E3DA0-D07D-11D0-BD50-00A0C911CE86}		CLSID_ActiveMovieCategories	-
{99D54F63-1A69-41AE-AA4D-C976EB3F0713}		CLSID_AllocPresenter	-
{4444AC9E-242E-471B-A3C7-45DCD46352BC}		CLSID_AllocPresenterDDXclMode	-
{5F2759C0-7685-11CF-8B23-00805F6CEF60}		CLSID_AMovie	-
{71F96466-78F3-11D0-A18C-00A0C9118956}		CLSID_AnalogVideoDecoderPropertyPage	-
{E436EBB5-524F-11CE-9F53-0020AF0BA770}		CLSID_AsyncReader	-
{E3444D16-5AC4-4386-88DF-13FD230E1DDA}		CLSID_ATSCNetworkPropertyPage	-
{0DAD2FDD-5FD7-11D3-8F50-00C04F7971E2}		CLSID_ATSCNetworkProvider	-
{33D9A761-90C8-11D0-BD43-00A0C911CE86}		CLSID_AudioCompressorCategory	-
{33D9A762-90C8-11D0-BD43-00A0C911CE86}		CLSID_AudioInputDeviceCategory	-
{2CA8CA52-3C3F-11D2-B73D-00C04FB6BD3D}		CLSID_AudioInputMixerProperties	-
{05589FAF-C356-11CE-BF01-00AA0055595A}		CLSID_AudioProperties	-
{E30629D2-27E5-11CE-875D-00608CB78066}		CLSID_AudioRecord	-
{E30629D1-27E5-11CE-875D-00608CB78066}		CLSID_AudioRender	-
{37E92A92-D9AA-11D2-BF84-8EF2B1555AED}		CLSID_AudioRendererAdvancedProperties	-
{E0F158E1-CB04-11D0-BD4E-00A0C911CE86}		CLSID_AudioRendererCategory	-
{D76E2820-1563-11CF-AC98-00AA004C0FA9}		CLSID_AVICo	-
{CF49D4E0-1115-11CE-B03A-0020AF0BA770}		CLSID_AVIDec	-
{E2510970-F137-11CE-8B67-00AA00A3F1A6}		CLSID_AviDest	-
{D3588AB0-0781-11CE-B03A-0020AF0BA770}		CLSID_AVIDoc	-
{A888DF60-1E90-11CF-AC98-00AA004C0FA9}		CLSID_AVIDraw	-
{07B65360-C445-11CE-AFDE-00AA006C14F4}		CLSID_AVIMIDIRender	-
{C647B5C0-157C-11D0-BD23-00A0C911CE86}		CLSID_AviMuxProptyPage	-
{0A9AE910-85C0-11D0-BD42-00A0C911CE86}		CLSID_AviMuxProptyPage1	-
{1B544C21-FD0B-11CE-8C63-00AA0044B51E}		CLSID_AviReader	-
{1B544C20-FD0B-11CE-8C63-00AA0044B51E}		CLSID_AviSplitter	-
{33D9A761-90C8-11D0-BD43-00A0C911CE86}		CLSID_CAcmCoClassManager	-
{71F96465-78F3-11D0-A18C-00A0C9118956}		CLSID_CameraControlPropertyPage	-
{BF87B6E0-8C27-11D0-B3F0-00AA003761C5}		CLSID_CaptureGraphBuilder	-
{BF87B6E1-8C27-11D0-B3F0-00AA003761C5}		CLSID_CaptureGraphBuilder2	-
{1B544C22-FD0B-11CE-8C63-00AA0044B51F}		CLSID_CaptureProperties	-
{4315D437-5B8C-11D0-BD3B-00A0C911CE86}		CLSID_CDeviceMoniker	-
{33D9A760-90C8-11D0-BD43-00A0C911CE86}		CLSID_CIcmCoClassManager	-
{4EFE2452-168A-11D1-BC76-00C04FB9453B}		CLSID_CMidiOutClassManager	-
{4A2286E0-7BEF-11CE-9BD9-0000E202599C}		CLSID_CMpegAudioCodec	-
{FEB50740-7BEF-11CE-9BD9-0000E202599C}		CLSID_CMpegVideoCodec	-
{1643E180-90F5-11CE-97D5-00AA0055595A}		CLSID_Colour	-
{083863F1-70DE-11D0-BD40-00A0C911CE86}		CLSID_CQzFilterClassManager	-
{71F96461-78F3-11D0-A18C-00A0C9118956}		CLSID_CrossbarFilterPropertyPage	-
{860BB310-5D01-11D0-BD3B-00A0C911CE86}		CLSID_CVidCapClassManager	-
{33D9A762-90C8-11D0-BD43-00A0C911CE86}		CLSID_CWaveinClassManager	-
{E0F158E1-CB04-11D0-BD4E-00A0C911CE86}		CLSID_CWaveOutClassManager	-
{CC7BFB46-F175-11D1-A392-00E0291F3959}		CLSID_DeviceControlCategory	-
{944D4C00-DD52-11CE-BF0E-00AA0055595A}		CLSID_DirectDrawProperties	-
{1DA08500-9EDC-11CF-BC10-00AA00AC74F6}		CLSID_Dither	-
{05500280-FAA5-4DF9-8246-BFC23AC5CEA8}		CLSID_DShowTVEFilter	-
{79376820-07D0-11CF-A24D-0020AFD79767}		CLSID_DSoundRender	-
{FA4B375A-45B4-4D45-8440-263957B11623}		CLSID_DVBSNetworkProvider	-
{101193C0-0BFE-11D0-AF91-00AA00B67A42}		CLSID_DVDecPropertiesPage	-
{FCC152B7-F372-11D0-8E00-00C04FD7C08B}		CLSID_DvdGraphBuilder	-
{2721AE20-7E70-11D0-A5D6-28DB04C10000}		CLSID_DVDHWDecodersCategory	-
{9B8C4620-2C1A-11D0-8493-00A02438AD48}		CLSID_DVDNavigator	-
{F963C5CF-A659-4A93-9638-CAF3CD277D13}		CLSID_DVDState	-
{4150F050-BB6F-11D0-AFB9-00AA00B67A42}		CLSID_DVEncPropertiesPage	-
{129D7E40-C10D-11D0-AFB9-00AA00B67A42}		CLSID_DVMux	-
{4DB880E0-C10D-11D0-AFB9-00AA00B67A42}		CLSID_DVMuxPropertyPage	-
{4EB31670-9FC6-11CF-AF6E-00AA00B67A42}		CLSID_DVSplitter	-
{B1B77C00-C3E4-11CF-AF79-00AA00B67A42}		CLSID_DVVideoCodec	-
{13AA3650-BB6F-11D0-AFB9-00AA00B67A42}		CLSID_DVVideoEnc	-
{E436EBB4-524F-11CE-9F53-0020AF0BA770}		CLSID_FGControl	-
{701722E0-8AE3-11CE-A85C-00AA002FEAB5}		CLSID_FileSource	-
{8596E5F0-0DA5-11D0-BD21-00A0C911CE86}		CLSID_FileWriter	-
{E436EBB3-524F-11CE-9F53-0020AF0BA770}		CLSID_FilterGraph	-
{E436EBB8-524F-11CE-9F53-0020AF0BA770}		CLSID_FilterGraphNoThread	-
{E436EBB2-524F-11CE-9F53-0020AF0BA770}		CLSID_FilterMapper	-
{CDA42200-BD88-11D0-BD4E-00A0C911CE86}		CLSID_FilterMapper2	-
{F8388A40-D5BB-11D0-BE5A-0080C706568E}		CLSID_InfTee	-
{083863F1-70DE-11D0-BD40-00A0C911CE86}		CLSID_LegacyAmFilterCategory	-
{6E8D4A20-310C-11D0-B79A-00AA003767A7}		CLSID_Line21Decoder	-
{E4206432-01A1-4BEE-B3E1-3702C8EDC574}		CLSID_Line21Decoder2	-
{CDBD8D00-C193-11D0-BD4E-00A0C911CE86}		CLSID_MediaPropertyBag	-
{1E651CC0-B199-11D0-8212-00C04FC32C45}		CLSID_MemoryAllocator	-
{4EFE2452-168A-11D1-BC76-00C04FB9453B}		CLSID_MidiRendererCategory	-
{301056D0-6DFF-11D2-9EEB-006008039E37}		CLSID_MjpegDec	-
{B80AB0A0-7416-11D2-9EEB-006008039E37}		CLSID_MJPGEnc	-
{3AE86B20-7BE8-11D1-ABE6-00A0C905F375}		CLSID_MMSPLITTER	-
{0618AA30-6BC4-11CF-BF36-00AA0055595A}		CLSID_ModexProperties	-
{07167665-5011-11CF-BF33-00AA0055595A}		CLSID_ModexRenderer	-
{44584800-F8EE-11CE-B2D4-00DD01101B85}		CLSID_MOVReader	-
{E4BBD160-4269-11CE-838D-00AA0055595A}		CLSID_MPEG1Doc	-
{26C25940-4CA9-11CE-A828-00AA002FEAB5}		CLSID_MPEG1PacketPlayer	-
{336475D0-942A-11CE-A870-00AA002FEAB5}		CLSID_MPEG1Splitter	-
{AFB6C280-2C41-11D3-8A60-0000F81E0E4A}		CLSID_MPEG2Demultiplexer	-
{CD8743A1-3736-11D0-9E69-00C04FD7C15B}		CLSID_OverlayMixer	-
{59CE6880-ACF8-11CF-B56E-0080C7C4B68A}		CLSID_PerformanceProperties	-
{E436EBB7-524F-11CE-9F53-0020AF0BA770}		CLSID_PersistMonikerPID	-
{E436EBB0-524F-11CE-9F53-0020AF0BA770}		CLSID_ProtoFilterGraph	-
{FDFE9681-74A3-11D0-AFA7-00AA00B67A42}		CLSID_QTDec	-
{418AFB70-F8B8-11CE-AAC6-0020AF0B99A3}		CLSID_QualityProperties	-
{D51BD5A0-7548-11CF-A520-0080C77EF58A}		CLSID_QuickTimeParser	-
{060AF76C-68DD-11D0-8FC1-00C04FD9189D}		CLSID_SeekingPassThru	-
{CC58E280-8AA1-11D1-B3F1-00AA003761C5}		CLSID_SmartTee	-
{E436EBB1-524F-11CE-9F53-0020AF0BA770}		CLSID_SystemClock	-
{62BE5D10-60EB-11D0-BD3B-00A0C911CE86}		CLSID_SystemDeviceEnum	-
{E30629D3-27E5-11CE-875D-00608CB78066}		CLSID_TextRender	-
{CC7BFB41-F175-11D1-A392-00E0291F3959}		CLSID_TransmitCategory	-
{71F96463-78F3-11D0-A18C-00A0C9118956}		CLSID_TVAudioFilterPropertyPage	-
{05500282-FAA5-4DF9-8246-BFC23AC5CEA8}		CLSID_TVEFilterCCProperties	-
{05500283-FAA5-4DF9-8246-BFC23AC5CEA8}		CLSID_TVEFilterStatsProperties	-
{05500281-FAA5-4DF9-8246-BFC23AC5CEA8}		CLSID_TVEFilterTuneProperties	-
{266EEE41-6C63-11CF-8A03-00AA006ECB65}		CLSID_TVTunerFilterPropertyPage	-
{E436EBB6-524F-11CE-9F53-0020AF0BA770}		CLSID_URLReader	-
{814B9800-1C88-11D1-BAD9-00609744111A}		CLSID_VBISurfaces	-
{1B544C22-FD0B-11CE-8C63-00AA0044B51E}		CLSID_VfwCapture	-
{33D9A760-90C8-11D0-BD43-00A0C911CE86}		CLSID_VideoCompressorCategory	-
{860BB310-5D01-11D0-BD3B-00A0C911CE86}		CLSID_VideoInputDeviceCategory	-
{B87BEB7B-8D29-423F-AE4D-6582C10175AC}		CLSID_VideoMixingRenderer	-
{6F26A6CD-967B-47FD-874A-7AED2C9D25A2}		CLSID_VideoPortManager	-
{71F96464-78F3-11D0-A18C-00A0C9118956}		CLSID_VideoProcAmpPropertyPage	-
{70E102B0-5556-11CE-97C0-00AA0055595A}		CLSID_VideoRenderer	-
{6BC1CFFA-8FC1-4261-AC22-CFB4CC38DB50}		CLSID_VideoRendererDefault	-
{71F96467-78F3-11D0-A18C-00A0C9118956}		CLSID_VideoStreamConfigPropertyPage	-
{CE292861-FC88-11D0-9E69-00C04FD7C15B}		CLSID_VPObject	-
{814B9801-1C88-11D1-BAD9-00609744111A}		CLSID_VPVBIObject	-
{187463A0-5BB7-11D3-ACBE-0080C75E246E}		CLSID_WMAsfReader	-
{7C23220E-55BB-11D3-8B16-00C04FB6BD3D}		CLSID_WMAsfWriter	-
{70BC06E0-5666-11D3-A184-00105AEF9F33}		CLSID_WSTDecoder	-
{04E27F80-91E4-11D3-A184-00105AEF9F33}		CLSID_WstDecoderPropertyPage	-
{0482DDE0-7817-11CF-8A03-00AA006ECB65}	Analog	FORMAT_AnalogVideo	-
{E06D80E4-DB46-11CF-B4D1-00805F6CBBEA}	AC3	FORMAT_DolbyAC3	0x2000
{E06D80E6-DB46-11CF-B4D1-00805F6CBBEA}	LPCM	FORMAT_DVD_LPCMAudio	-
{05589F84-C356-11CE-BF01-00AA0055595A}	DvInfo	FORMAT_DvInfo	-
{E06D80E3-DB46-11CF-B4D1-00805F6CBBEA}	MPEG2	FORMAT_MPEG2_VIDEO	-
{E06D80E5-DB46-11CF-B4D1-00805F6CBBEA}	MPEG2	FORMAT_MPEG2Audio	-
{E06D80E3-DB46-11CF-B4D1-00805F6CBBEA}	MPEG2	FORMAT_MPEG2Video	-
{05589F83-C356-11CE-BF01-00AA0055595A}	MPEG1	FORMAT_MPEGStreams	-
{05589F82-C356-11CE-BF01-00AA0055595A}	MPEG1	FORMAT_MPEGVideo	-
{0F6417D6-C318-11D0-A43F-00A0C9223196}	None	FORMAT_None	-
{05589F80-C356-11CE-BF01-00AA0055595A}	VidInf	FORMAT_VideoInfo	-
{F72A76A0-EB0A-11D0-ACE4-0000C0CC16BA}	VidInf	FORMAT_VideoInfo2	-
{F72A76A0-EB0A-11D0-ACE4-0000C0CC16BA}	VidInf	FORMAT_VIDEOINFO2	-
{05589F81-C356-11CE-BF01-00AA0055595A}	WAVE	FORMAT_WaveFormatEx	-
{546F4260-D53E-11CF-B3F0-00AA003761C5}		IID_IAMDirectSound	-
{6E8D4A21-310C-11D0-B79A-00AA003767A7}		IID_IAMLine21Decoder	-
{FA2AA8F4-8B62-11D0-A520-000000000000}		IID_IAMMediaContent	-
{C056DE21-75C2-11D3-A184-00105AEF9F33}		IID_IAMWstDecoder	-
{61DED640-E912-11CE-A099-00AA00479A58}		IID_IBaseVideoMixer	-
{6C142760-A733-11CE-A521-0020AF0BE560}		IID_IDDVideoPortContainer	-
{8D56C120-6A08-11D0-9B06-00A0C903A3B8}		IID_IDirectDrawKernel	-
{60755DA0-6A40-11D0-9B06-00A0C903A3B8}		IID_IDirectDrawSurfaceKernel	-
{36D39EB0-DD75-11CE-BF0E-00AA0055595A}		IID_IDirectDrawVideo	-
{DD1D7110-7836-11CF-BF47-00AA0055595A}		IID_IFullScreenVideo	-
{53479470-F1DD-11CF-BC42-00AA00AC74F6}		IID_IFullScreenVideoEx	-
{28F54685-06FD-11D2-B27A-00A0C9223196}		IID_IKsControl	-
{5FFBAA02-49A3-11D0-9F36-00AA00A216A1}		IID_IKsDataTypeHandler	-
{D3ABC7E0-9A61-11D0-A40D-00A0C9223196}		IID_IKsInterfaceHandler	-
{B61178D1-A2D9-11CF-9E53-00AA00A216A1}		IID_IKsPin	-
{CD5EBE6B-8B6E-11D1-8AE0-00A0C9223196}		IID_IKsPinFactory	-
{593CDDE1-0759-11D1-9E69-00C04FD7C15B}		IID_IMixerPinConfig	-
{EBF47182-8764-11D1-9E69-00C04FD7C15B}		IID_IMixerPinConfig2	-
{B45DD570-3C77-11D1-ABE1-00A0C905F375}		IID_IMpegAudioDecoder	-
{1BD0ECB0-F8E2-11CE-AAC6-0020AF0B99A3}		IID_IQualProp	-
{BC29A660-30E3-11D0-9E69-00C04FD7C15B}		IID_IVPConfig	-
{25DF12C1-3DE0-11D1-9E69-00C04FD7C15B}		IID_IVPControl	-
{C76794A1-D6C5-11D0-9E69-00C04FD7C15B}		IID_IVPNotify	-
{EBF47183-8764-11D1-9E69-00C04FD7C15B}		IID_IVPNotify2	-
{CE292862-FC88-11D0-9E69-00C04FD7C15B}		IID_IVPObject	-
{EC529B00-1A1F-11D1-BAD9-00609744111A}		IID_IVPVBIConfig	-
{EC529B01-1A1F-11D1-BAD9-00609744111A}		IID_IVPVBINotify	-
{814B9802-1C88-11D1-BAD9-00609744111A}		IID_IVPVBIObject	-
{AC798BE1-98E3-11D1-B3F1-00AA003761C5}		LOOK_DOWNSTREAM_ONLY	-
{AC798BE0-98E3-11D1-B3F1-00AA003761C5}		LOOK_UPSTREAM_ONLY	-
{34344941-0000-0010-8000-00AA00389B71}	AI44	MEDIASUBTYPE_AI44	-
{E436EB8D-524F-11CE-9F53-0020AF0BA770}	AIFF	MEDIASUBTYPE_AIFF	-
{0482DDE2-7817-11CF-8A03-00AA006ECB65}	NTSC	MEDIASUBTYPE_AnalogVideo_NTSC_M	-
{0482DDE5-7817-11CF-8A03-00AA006ECB65}	PAL	MEDIASUBTYPE_AnalogVideo_PAL_B	-
{0482DDE6-7817-11CF-8A03-00AA006ECB65}	PAL	MEDIASUBTYPE_AnalogVideo_PAL_D	-
{0482DDE7-7817-11CF-8A03-00AA006ECB65}	PAL	MEDIASUBTYPE_AnalogVideo_PAL_G	-
{0482DDE8-7817-11CF-8A03-00AA006ECB65}	PAL	MEDIASUBTYPE_AnalogVideo_PAL_H	-
{0482DDE9-7817-11CF-8A03-00AA006ECB65}	PAL	MEDIASUBTYPE_AnalogVideo_PAL_I	-
{0482DDEA-7817-11CF-8A03-00AA006ECB65}	PAL	MEDIASUBTYPE_AnalogVideo_PAL_M	-
{0482DDEB-7817-11CF-8A03-00AA006ECB65}	PAL	MEDIASUBTYPE_AnalogVideo_PAL_N	-
{0482DDEC-7817-11CF-8A03-00AA006ECB65}	PAL	MEDIASUBTYPE_AnalogVideo_PAL_N_COMBO	-
{0482DDF0-7817-11CF-8A03-00AA006ECB65}	SECAM	MEDIASUBTYPE_AnalogVideo_SECAM_B	-
{0482DDF1-7817-11CF-8A03-00AA006ECB65}	SECAM	MEDIASUBTYPE_AnalogVideo_SECAM_D	-
{0482DDF2-7817-11CF-8A03-00AA006ECB65}	SECAM	MEDIASUBTYPE_AnalogVideo_SECAM_G	-
{0482DDF3-7817-11CF-8A03-00AA006ECB65}	SECAM	MEDIASUBTYPE_AnalogVideo_SECAM_H	-
{0482DDF4-7817-11CF-8A03-00AA006ECB65}	SECAM	MEDIASUBTYPE_AnalogVideo_SECAM_K	-
{0482DDF5-7817-11CF-8A03-00AA006ECB65}	SECAM	MEDIASUBTYPE_AnalogVideo_SECAM_K1	-
{0482DDF6-7817-11CF-8A03-00AA006ECB65}	SECAM	MEDIASUBTYPE_AnalogVideo_SECAM_L	-
{297C55AF-E209-4CB3-B757-C76D6B9C88A8}	ARGB15	MEDIASUBTYPE_ARGB1555	-
{35314137-0000-0010-8000-00AA00389B71}	ARGB15	MEDIASUBTYPE_ARGB1555_D3D_DX7_RT	-
{773C9AC0-3274-11D0-B724-00AA006C1A01}	ARGB32	MEDIASUBTYPE_ARGB32	-
{38384137-0000-0010-8000-00AA00389B71}	ARGB32	MEDIASUBTYPE_ARGB32_D3D_DX7_RT	-
{6E6415E6-5C24-425F-93CD-80102B3D1CCA}	ARGB44	MEDIASUBTYPE_ARGB4444	-
{34344137-0000-0010-8000-00AA00389B71}	ARGB44	MEDIASUBTYPE_ARGB4444_D3D_DX7_RT	-
{3DB80F90-9412-11D1-ADED-0000F8754B99}	ASF	MEDIASUBTYPE_Asf	-
{E436EB8C-524F-11CE-9F53-0020AF0BA770}	AU	MEDIASUBTYPE_AU	-
{E436EB88-524F-11CE-9F53-0020AF0BA770}	AVI	MEDIASUBTYPE_Avi	-
{56555941-0000-0010-8000-00AA00389B71}	AYUV	MEDIASUBTYPE_AYUV	-
{43434643-0000-0010-8000-00AA00389B71}	CFCC	MEDIASUBTYPE_CFCC	-
{524A4C43-0000-0010-8000-00AA00389B71}	CLJR	MEDIASUBTYPE_CLJR	-
{4C504C43-0000-0010-8000-00AA00389B71}	CLPL	MEDIASUBTYPE_CLPL	-
{414C5043-0000-0010-8000-00AA00389B71}	CPLA	MEDIASUBTYPE_CPLA	-
{E06D802C-DB46-11CF-B4D1-00805F6CBBEA}	AC3	MEDIASUBTYPE_DOLBY_AC3	0x2000
{00000092-0000-0010-8000-00AA00389B71}	AC3	MEDIASUBTYPE_DOLBY_AC3_SPDIF	0x2000
{00000009-0000-0010-8000-00AA00389B71}	DRM	MEDIASUBTYPE_DRM_Audio	-
{A0AF4F82-E163-11D0-BAD9-00609744111A}	DSS	MEDIASUBTYPE_DssAudio	-
{A0AF4F81-E163-11D0-BAD9-00609744111A}	DSS	MEDIASUBTYPE_DssVideo	-
{E06D8033-DB46-11CF-B4D1-00805F6CBBEA}	DTS	MEDIASUBTYPE_DTS	0x2001
{53435644-0000-0010-8000-00AA00389B71}	DVCS	MEDIASUBTYPE_DVCS	-
{E06D8032-DB46-11CF-B4D1-00805F6CBBEA}	LPCM	MEDIASUBTYPE_DVD_LPCM_AUDIO	-
{E06D8030-DB46-11CF-B4D1-00805F6CBBEA}	DVDNAV	MEDIASUBTYPE_DVD_NAVIGATION_DSI	-
{E06D802F-DB46-11CF-B4D1-00805F6CBBEA}	DVDNAV	MEDIASUBTYPE_DVD_NAVIGATION_PCI	-
{E06D8031-DB46-11CF-B4D1-00805F6CBBEA}	DVDNAV	MEDIASUBTYPE_DVD_NAVIGATION_PROVIDER	-
{E06D802D-DB46-11CF-B4D1-00805F6CBBEA}	DVDSUB	MEDIASUBTYPE_DVD_SUBPICTURE	-
{64687664-0000-0010-8000-00AA00389B71}	DVHD	MEDIASUBTYPE_DVHD	-
{64737664-0000-0010-8000-00AA00389B71}	DVSD	MEDIASUBTYPE_DVSD	-
{44535644-0000-0010-8000-00AA00389B71}	DVSD	MEDIASUBTYPE_DVSD	-
{6C737664-0000-0010-8000-00AA00389B71}	DVSL	MEDIASUBTYPE_DVSL	-
{31363248-0000-0010-8000-00AA00389B71}	H261	MEDIASUBTYPE_H261	-
{33363248-0000-0010-8000-00AA00389B71}	H263	MEDIASUBTYPE_H263	-
{34363248-0000-0010-8000-00AA00389B71}	H264	MEDIASUBTYPE_H264	-
